Time,Internet traffic data (in bits) from a private ISP with centres in 11 European cities. The data corresponds to a transatlantic link and was collected from 06:57 hours on 7 June to 11:17 hours on 31 July 2005. Data collected at five minute intervals.
7/18/2005 1:35,4087074606
7/18/2005 1:40,4232256917
7/18/2005 1:45,3894290333
7/18/2005 1:50,3814404153
7/18/2005 1:55,3857878549
7/18/2005 2:00,3661581601
7/18/2005 2:05,3813435942
7/18/2005 2:10,3642163397
7/18/2005 2:15,3733303198
7/18/2005 2:20,3806788679
7/18/2005 2:25,4092066314
7/18/2005 2:30,3804723911
7/18/2005 2:35,3718788173
7/18/2005 2:40,3935920866
7/18/2005 2:45,3880493518
7/18/2005 2:50,3534559146
7/18/2005 2:55,3553629927
7/18/2005 3:00,3656731174
7/18/2005 3:05,3673731206
7/18/2005 3:10,3610754118
7/18/2005 3:15,3451909783
7/18/2005 3:20,3494375303
7/18/2005 3:25,3412925155
7/18/2005 3:30,3435076516
7/18/2005 3:35,3427155835
7/18/2005 3:40,3395247560
7/18/2005 3:45,3235257058
7/18/2005 3:50,3455483908
7/18/2005 3:55,3276060459
7/18/2005 4:00,3270928107
7/18/2005 4:05,3394186833
7/18/2005 4:10,3290603069
7/18/2005 4:15,3231069487
7/18/2005 4:20,3373061050
7/18/2005 4:25,3381446237
7/18/2005 4:30,3112529104
7/18/2005 4:35,3061717272
7/18/2005 4:40,2962866134
7/18/2005 4:45,2911601752
7/18/2005 4:50,2904058126
7/18/2005 4:55,2918006551
7/18/2005 5:00,2989638343
7/18/2005 5:05,2996376693
7/18/2005 5:10,3012690409
7/18/2005 5:15,2952067714
7/18/2005 5:20,2993792676
7/18/2005 5:25,2930831860
7/18/2005 5:30,2738159508
7/18/2005 5:35,2682581000
7/18/2005 5:40,2728576708
7/18/2005 5:45,2628472647
7/18/2005 5:50,2667292788
7/18/2005 5:55,2574720953
7/18/2005 6:00,2881783997
7/18/2005 6:05,2611375637
7/18/2005 6:10,2499190018
7/18/2005 6:15,2514811671
7/18/2005 6:20,2508957768
7/18/2005 6:25,2553296515
7/18/2005 6:30,2372520629
7/18/2005 6:35,2308947530
7/18/2005 6:40,2414070480
7/18/2005 6:45,2218970906
7/18/2005 6:50,2180597430
7/18/2005 6:55,2283497435
7/18/2005 7:00,2390865196
7/18/2005 7:05,2296276612
7/18/2005 7:10,2288600354
7/18/2005 7:15,2241454454
7/18/2005 7:20,2353680590
7/18/2005 7:25,2236902170
7/18/2005 7:30,2233703184
7/18/2005 7:35,2057819369
7/18/2005 7:40,1925609973
7/18/2005 7:45,1889881034
7/18/2005 7:50,1902338970
7/18/2005 7:55,1804981167
7/18/2005 8:00,1859743382
7/18/2005 8:05,1812213818
7/18/2005 8:10,1784885345
7/18/2005 8:15,1831199422
7/18/2005 8:20,1860597574
7/18/2005 8:25,1861238142
7/18/2005 8:30,1805599191
7/18/2005 8:35,1751150096
7/18/2005 8:40,1774093369
7/18/2005 8:45,1783627054
7/18/2005 8:50,1885623323
7/18/2005 8:55,2165815957
7/18/2005 9:00,2021021786
7/18/2005 9:05,1855135096
7/18/2005 9:10,1859438758
7/18/2005 9:15,2099794370
7/18/2005 9:20,2016966639
7/18/2005 9:25,1969069717
7/18/2005 9:30,1937160036
7/18/2005 9:35,1797508426
7/18/2005 9:40,1705964776
7/18/2005 9:45,1694834254
7/18/2005 9:50,1691499676
7/18/2005 9:55,1701444961
7/18/2005 10:00,1635775597
7/18/2005 10:05,1744240483
7/18/2005 10:10,1671412031
7/18/2005 10:15,1703859875
7/18/2005 10:20,1651562779
7/18/2005 10:25,1618183810
7/18/2005 10:30,1544968857
7/18/2005 10:35,1614221130
7/18/2005 10:40,1647351288
7/18/2005 10:45,1550505561
7/18/2005 10:50,1563165403
7/18/2005 10:55,1722092487
7/18/2005 11:00,1651142017
7/18/2005 11:05,1625478552
7/18/2005 11:10,1565477917
7/18/2005 11:15,1585533032
7/18/2005 11:20,1546079840
7/18/2005 11:25,1469706199
7/18/2005 11:30,1583026167
7/18/2005 11:35,1552153940
7/18/2005 11:40,1550485283
7/18/2005 11:45,1549664424
7/18/2005 11:50,1698371341
7/18/2005 11:55,2480642347
7/18/2005 12:00,1836873146
7/18/2005 12:05,1695138532
7/18/2005 12:10,1733257626
7/18/2005 12:15,1710857753
7/18/2005 12:20,1709082142
7/18/2005 12:25,1699305341
7/18/2005 12:30,1766587925
7/18/2005 12:35,1813870195
7/18/2005 12:40,1921266321
7/18/2005 12:45,2046915323
7/18/2005 12:50,2109342863
7/18/2005 12:55,2305612956
7/18/2005 13:00,2186674193
7/18/2005 13:05,2295108011
7/18/2005 13:10,2381214994
7/18/2005 13:15,2530898943
7/18/2005 13:20,2724633076
7/18/2005 13:25,2614629875
7/18/2005 13:30,2694888524
7/18/2005 13:35,2823976589
7/18/2005 13:40,2889519436
7/18/2005 13:45,3110606702
7/18/2005 13:50,3484158140
7/18/2005 13:55,3573626780
7/18/2005 14:00,3808933995
7/18/2005 14:05,4061843613
7/18/2005 14:10,4385053420
7/18/2005 14:15,4664622777
7/18/2005 14:20,4630289793
7/18/2005 14:25,4714496328
7/18/2005 14:30,4927266852
7/18/2005 14:35,4927211520
7/18/2005 14:40,5322073853
7/18/2005 14:45,5327545747
7/18/2005 14:50,5645806552
7/18/2005 14:55,5827709924
7/18/2005 15:00,5901492062
7/18/2005 15:05,6041668124
7/18/2005 15:10,6378282940
7/18/2005 15:15,6277970380
7/18/2005 15:20,6279386274
7/18/2005 15:25,6557583459
7/18/2005 15:30,6687454765
7/18/2005 15:35,6751686558
7/18/2005 15:40,6762274912
7/18/2005 15:45,6941217969
7/18/2005 15:50,7103227428
7/18/2005 15:55,7233073092
7/18/2005 16:00,7022932018
7/18/2005 16:05,7091921732
7/18/2005 16:10,7342689582
7/18/2005 16:15,7201785678
7/18/2005 16:20,7380557720
7/18/2005 16:25,7779619915
7/18/2005 16:30,7376285456
7/18/2005 16:35,7424890058
7/18/2005 16:40,7566222235
7/18/2005 16:45,7611004753
7/18/2005 16:50,7942183039
7/18/2005 16:55,7875115016
7/18/2005 17:00,7987046860
7/18/2005 17:05,8115168618
7/18/2005 17:10,7870344522
7/18/2005 17:15,8214570496
7/18/2005 17:20,8162657753
7/18/2005 17:25,8097134065
7/18/2005 17:30,7993363323
7/18/2005 17:35,8223501018
7/18/2005 17:40,8032247894
7/18/2005 17:45,7713971121
7/18/2005 17:50,7935956712
7/18/2005 17:55,7815624954
7/18/2005 18:00,7918681685
7/18/2005 18:05,8091171195
7/18/2005 18:10,8201584319
7/18/2005 18:15,7876934255
7/18/2005 18:20,7740793356
7/18/2005 18:25,7811435093
7/18/2005 18:30,7959424202
7/18/2005 18:35,7904095156
7/18/2005 18:40,7913875995
7/18/2005 18:45,7878972484
7/18/2005 18:50,7727888205
7/18/2005 18:55,7456905905
7/18/2005 19:00,7728539718
7/18/2005 19:05,7765191742
7/18/2005 19:10,7891527807
7/18/2005 19:15,7861481578
7/18/2005 19:20,7920841705
7/18/2005 19:25,8063748672
7/18/2005 19:30,7954405383
7/18/2005 19:35,7858878041
7/18/2005 19:40,7976288887
7/18/2005 19:45,8031107736
7/18/2005 19:50,7930764022
7/18/2005 19:55,7882824315
7/18/2005 20:00,7876144609
7/18/2005 20:05,8088614160
7/18/2005 20:10,7964910841
7/18/2005 20:15,8241610698
7/18/2005 20:20,8250430548
7/18/2005 20:25,8117362818
7/18/2005 20:30,8103925537
7/18/2005 20:35,8178760832
7/18/2005 20:40,8092126820
7/18/2005 20:45,8121074099
7/18/2005 20:50,7811296502
7/18/2005 20:55,7737419541
7/18/2005 21:00,7824014818
7/18/2005 21:05,7976728603
7/18/2005 21:10,7916949077
7/18/2005 21:15,8164653988
7/18/2005 21:20,8330472779
7/18/2005 21:25,7807099583
7/18/2005 21:30,7980075600
7/18/2005 21:35,7985225613
7/18/2005 21:40,7808476370
7/18/2005 21:45,7755607874
7/18/2005 21:50,7645364675
7/18/2005 21:55,7491758395
7/18/2005 22:00,7666101514
7/18/2005 22:05,7699083074
7/18/2005 22:10,7427079876
7/18/2005 22:15,7222419589
7/18/2005 22:20,7191280199
7/18/2005 22:25,7172981643
7/18/2005 22:30,7109025445
7/18/2005 22:35,7266259495
7/18/2005 22:40,7238430182
7/18/2005 22:45,7080670417
7/18/2005 22:50,6710280802
7/18/2005 22:55,6927598933
7/18/2005 23:00,6865850755
7/18/2005 23:05,6822064891
7/18/2005 23:10,6452651351
7/18/2005 23:15,6363451480
7/18/2005 23:20,6341623904
7/18/2005 23:25,6380711030
7/18/2005 23:30,6142145463
7/18/2005 23:35,6131003431
7/18/2005 23:40,6013570380
7/18/2005 23:45,5924716642
7/18/2005 23:50,5589250369
7/18/2005 23:55,5542347432
7/19/2005 0:00,5322090290
7/19/2005 0:05,5181516467
7/19/2005 0:10,4824646584
7/19/2005 0:15,4639377515
7/19/2005 0:20,4740559232
7/19/2005 0:25,4562431814
7/19/2005 0:30,4440784857
7/19/2005 0:35,4320343797
7/19/2005 0:40,4392955890
7/19/2005 0:45,4459206751
7/19/2005 0:50,4453358006
7/19/2005 0:55,4267168784
7/19/2005 1:00,4420933235
7/19/2005 1:05,4216121687
7/19/2005 1:10,4202120976
7/19/2005 1:15,4161646308
7/19/2005 1:20,4013716749
7/19/2005 1:25,3987480501
7/19/2005 1:30,3954424825
7/19/2005 1:35,3883697766
7/19/2005 1:40,3916835689
7/19/2005 1:45,3846905290
7/19/2005 1:50,3888266540
7/19/2005 1:55,3806243240
7/19/2005 2:00,3839379372
7/19/2005 2:05,4014244994
7/19/2005 2:10,3822320557
7/19/2005 2:15,3841401991
7/19/2005 2:20,3871151053
7/19/2005 2:25,3994724994
7/19/2005 2:30,3965212880
7/19/2005 2:35,3921817270
7/19/2005 2:40,4083251011
7/19/2005 2:45,4040991785
7/19/2005 2:50,3978755013
7/19/2005 2:55,4053835378
7/19/2005 3:00,4024846444
7/19/2005 3:05,3876179861
7/19/2005 3:10,3841684529
7/19/2005 3:15,3875935621
7/19/2005 3:20,3877207286
7/19/2005 3:25,3687627709
7/19/2005 3:30,3731320222
7/19/2005 3:35,3569253281
7/19/2005 3:40,3648783485
7/19/2005 3:45,3549284187
7/19/2005 3:50,3327743844
7/19/2005 3:55,3493726898
7/19/2005 4:00,3354148441
7/19/2005 4:05,3401812434
7/19/2005 4:10,3490761262
7/19/2005 4:15,3277489646
7/19/2005 4:20,3146103118
7/19/2005 4:25,3109404518
7/19/2005 4:30,3167097400
7/19/2005 4:35,3193553384
7/19/2005 4:40,3223109168
7/19/2005 4:45,3192723532
7/19/2005 4:50,3071057885
7/19/2005 4:55,3181151333
7/19/2005 5:00,2951529497
7/19/2005 5:05,2820063149
7/19/2005 5:10,2740042782
7/19/2005 5:15,2746090654
7/19/2005 5:20,2728159626
7/19/2005 5:25,2628899774
7/19/2005 5:30,2612020605
7/19/2005 5:35,2933896485
7/19/2005 5:40,2644501866
7/19/2005 5:45,2530570007
7/19/2005 5:50,2490700446
7/19/2005 5:55,2515009317
7/19/2005 6:00,2471522179
7/19/2005 6:05,2300612476
7/19/2005 6:10,2328710584
7/19/2005 6:15,2288682840
7/19/2005 6:20,2222857911
7/19/2005 6:25,2267342817
7/19/2005 6:30,2158282984
7/19/2005 6:35,2321234794
7/19/2005 6:40,2141832580
7/19/2005 6:45,2154067779
7/19/2005 6:50,2127792105
7/19/2005 6:55,2151543370
7/19/2005 7:00,2150935330
7/19/2005 7:05,2150618334
7/19/2005 7:10,2103266549
7/19/2005 7:15,2004162332
7/19/2005 7:20,1941377317
7/19/2005 7:25,1892582785
7/19/2005 7:30,1910179241
7/19/2005 7:35,1952961941
7/19/2005 7:40,1811124901
7/19/2005 7:45,1824458888
7/19/2005 7:50,1899754369
7/19/2005 7:55,1955575948
7/19/2005 8:00,1863099139
7/19/2005 8:05,1753183773
7/19/2005 8:10,1715535207
7/19/2005 8:15,1744142801
7/19/2005 8:20,1767323919
7/19/2005 8:25,1680190110
7/19/2005 8:30,1677562361
7/19/2005 8:35,1754356893
7/19/2005 8:40,1725545403
7/19/2005 8:45,1695976154
7/19/2005 8:50,1810913157
7/19/2005 8:55,1777349197
7/19/2005 9:00,1709254490
7/19/2005 9:05,1636128760
7/19/2005 9:10,1635422821
7/19/2005 9:15,1603407374
7/19/2005 9:20,1626407476
7/19/2005 9:25,1631276129
7/19/2005 9:30,1663573446
7/19/2005 9:35,1711892623
7/19/2005 9:40,1605142181
7/19/2005 9:45,1360846272
7/19/2005 9:50,1446181714
7/19/2005 9:55,1471434550
7/19/2005 10:00,1414935113
7/19/2005 10:05,1550318447
7/19/2005 10:10,1511960817
7/19/2005 10:15,1417393597
7/19/2005 10:20,1417311826
7/19/2005 10:25,1403353985
7/19/2005 10:30,1625316012
7/19/2005 10:35,1516154550
7/19/2005 10:40,1469447136
7/19/2005 10:45,1499628860
7/19/2005 10:50,1587541086
7/19/2005 10:55,1575153141
7/19/2005 11:00,1507319462
7/19/2005 11:05,1642740623
7/19/2005 11:10,1601753703
7/19/2005 11:15,1605357311
7/19/2005 11:20,1667854161
7/19/2005 11:25,1875400403
7/19/2005 11:30,2627647516
7/19/2005 11:35,1857593866
7/19/2005 11:40,1783262008
7/19/2005 11:45,1729706305
7/19/2005 11:50,1806670331
7/19/2005 11:55,1798264548
7/19/2005 12:00,1754362584
7/19/2005 12:05,1802842539
7/19/2005 12:10,1852953457
7/19/2005 12:15,1976584650
7/19/2005 12:20,2061727819
7/19/2005 12:25,2201931830
7/19/2005 12:30,2199495971
7/19/2005 12:35,2203105604
7/19/2005 12:40,2359954145
7/19/2005 12:45,2476265586
7/19/2005 12:50,2618060142
7/19/2005 12:55,2721862439
7/19/2005 13:00,2745160251
7/19/2005 13:05,2819348905
7/19/2005 13:10,2998184948
7/19/2005 13:15,3079800485
7/19/2005 13:20,3324739046
7/19/2005 13:25,3597437986
7/19/2005 13:30,3816227183
7/19/2005 13:35,3918372581
7/19/2005 13:40,4075967987
7/19/2005 13:45,4351705969
7/19/2005 13:50,4415476581
7/19/2005 13:55,4693004851
7/19/2005 14:00,4781879504
7/19/2005 14:05,5042531737
7/19/2005 14:10,4981632545
7/19/2005 14:15,5183042444
7/19/2005 14:20,5282053991
7/19/2005 14:25,5494667555
7/19/2005 14:30,5949501391
7/19/2005 14:35,6040063568
7/19/2005 14:40,6158368563
7/19/2005 14:45,6201418129
7/19/2005 14:50,6421759936
7/19/2005 14:55,6639079503
7/19/2005 15:00,6690654604
7/19/2005 15:05,6682290764
7/19/2005 15:10,6733823288
7/19/2005 15:15,7006152478
7/19/2005 15:20,6955706232
7/19/2005 15:25,7320041999
7/19/2005 15:30,6964639198
7/19/2005 15:35,7162328947
7/19/2005 15:40,7074808535
7/19/2005 15:45,7198561211
7/19/2005 15:50,7236827557
7/19/2005 15:55,7424204702
7/19/2005 16:00,7414225498
7/19/2005 16:05,7553263208
7/19/2005 16:10,7621195150
7/19/2005 16:15,7431206459
7/19/2005 16:20,7726290737
7/19/2005 16:25,7849322160
7/19/2005 16:30,7684945431
7/19/2005 16:35,7689091306
7/19/2005 16:40,7921964635
7/19/2005 16:45,7725879222
7/19/2005 16:50,8080766135
7/19/2005 16:55,7858217874
7/19/2005 17:00,7950000386
7/19/2005 17:05,7839117578
7/19/2005 17:10,7998255210
7/19/2005 17:15,8222110224
7/19/2005 17:20,8377289544
7/19/2005 17:25,8214507590
7/19/2005 17:30,8093041318
7/19/2005 17:35,8150672447
7/19/2005 17:40,8020622188
7/19/2005 17:45,8115359788
7/19/2005 17:50,8005135418
7/19/2005 17:55,7925111371
7/19/2005 18:00,7863439105
7/19/2005 18:05,7805571208
7/19/2005 18:10,7757108918
7/19/2005 18:15,7763558547
7/19/2005 18:20,7684692986
7/19/2005 18:25,7497428422
7/19/2005 18:30,7747021009
7/19/2005 18:35,7902968416
7/19/2005 18:40,7734636258
7/19/2005 18:45,7678792216
7/19/2005 18:50,7802866310
7/19/2005 18:55,7581297155
7/19/2005 19:00,7472724569
7/19/2005 19:05,7687023542
7/19/2005 19:10,7691832139
7/19/2005 19:15,7725660399
7/19/2005 19:20,7980097315
7/19/2005 19:25,7890825842
7/19/2005 19:30,7654236781
7/19/2005 19:35,7825522340
7/19/2005 19:40,7537197182
7/19/2005 19:45,7755007153
7/19/2005 19:50,7907257456
7/19/2005 19:55,7811650572
7/19/2005 20:00,7558889350
7/19/2005 20:05,7578495810
7/19/2005 20:10,7561859491
7/19/2005 20:15,7536397553
7/19/2005 20:20,7748215040
7/19/2005 20:25,7840721972
7/19/2005 20:30,7820559959
7/19/2005 20:35,7827390512
7/19/2005 20:40,7750295354
7/19/2005 20:45,7741149544
7/19/2005 20:50,7753511716
7/19/2005 20:55,7503674408
7/19/2005 21:00,7674744504
7/19/2005 21:05,7688047717
7/19/2005 21:10,7615208040
7/19/2005 21:15,7779651503
7/19/2005 21:20,7714124873
7/19/2005 21:25,7639841718
7/19/2005 21:30,7403316965
7/19/2005 21:35,7459565371
7/19/2005 21:40,7266295481
7/19/2005 21:45,6979785163
7/19/2005 21:50,7103849074
7/19/2005 21:55,7117270980
7/19/2005 22:00,6914730394
7/19/2005 22:05,6819966701
7/19/2005 22:10,6920489909
7/19/2005 22:15,6921189149
7/19/2005 22:20,6792600128
7/19/2005 22:25,6689535881
7/19/2005 22:30,6488749875
7/19/2005 22:35,6455330461
7/19/2005 22:40,6411407333
7/19/2005 22:45,6233757256
7/19/2005 22:50,6064029465
7/19/2005 22:55,6189524850
7/19/2005 23:00,5946463081
7/19/2005 23:05,5736616764
7/19/2005 23:10,5768893052
7/19/2005 23:15,5779500694
7/19/2005 23:20,5675484601
7/19/2005 23:25,5316965983
7/19/2005 23:30,5273821028
7/19/2005 23:35,4958499391
7/19/2005 23:40,4881671759
7/19/2005 23:45,4765051428
7/19/2005 23:50,4571109560
7/19/2005 23:55,4763694272
7/20/2005 0:00,4575985341
7/20/2005 0:05,4428986628
7/20/2005 0:10,4336660436
7/20/2005 0:15,4447227656
7/20/2005 0:20,4276303919
7/20/2005 0:25,4228783166
7/20/2005 0:30,4175108542
7/20/2005 0:35,4175077557
7/20/2005 0:40,4183506957
7/20/2005 0:45,4202265506
7/20/2005 0:50,3985894613
7/20/2005 0:55,4053788791
7/20/2005 1:00,4064510299
7/20/2005 1:05,3969339875
7/20/2005 1:10,3900400597
7/20/2005 1:15,3854801623
7/20/2005 1:20,3763954007
7/20/2005 1:25,3851880843
7/20/2005 1:30,3780032793
7/20/2005 1:35,4087097642
7/20/2005 1:40,3707849160
7/20/2005 1:45,3607509342
7/20/2005 1:50,3591437644
7/20/2005 1:55,3547525398
7/20/2005 2:00,3531876364
7/20/2005 2:05,3626780627
7/20/2005 2:10,3785705623
7/20/2005 2:15,3720609654
7/20/2005 2:20,3783593510
7/20/2005 2:25,3736183908
7/20/2005 2:30,3843024924
7/20/2005 2:35,3674626926
7/20/2005 2:40,3631468125
7/20/2005 2:45,3859091034
7/20/2005 2:50,3615838962
7/20/2005 2:55,3706567688
7/20/2005 3:00,3595936266
7/20/2005 3:05,3549145636
7/20/2005 3:10,3686298005
7/20/2005 3:15,3607864559
7/20/2005 3:20,3398941146
7/20/2005 3:25,3470817377
7/20/2005 3:30,3382329413
7/20/2005 3:35,3281566967
7/20/2005 3:40,3262724910
7/20/2005 3:45,3242778196
7/20/2005 3:50,3120063244
7/20/2005 3:55,3164461130
7/20/2005 4:00,3053444373
7/20/2005 4:05,3205401459
7/20/2005 4:10,3304761388
7/20/2005 4:15,3044924535
7/20/2005 4:20,3082691613
7/20/2005 4:25,3028022783
7/20/2005 4:30,2920418573
7/20/2005 4:35,2747119265
7/20/2005 4:40,2748053101
7/20/2005 4:45,2720659044
7/20/2005 4:50,2559435879
7/20/2005 4:55,2567202939
7/20/2005 5:00,2603101130
7/20/2005 5:05,2643605549
7/20/2005 5:10,2899371636
7/20/2005 5:15,2510765676
7/20/2005 5:20,2325451464
7/20/2005 5:25,2469411334
7/20/2005 5:30,2418265303
7/20/2005 5:35,2354936786
7/20/2005 5:40,2270485847
7/20/2005 5:45,2191390163
7/20/2005 5:50,2253295566
7/20/2005 5:55,2187091764
7/20/2005 6:00,2122724641
7/20/2005 6:05,2217787675
7/20/2005 6:10,2231429632
7/20/2005 6:15,2160808633
7/20/2005 6:20,2269303232
7/20/2005 6:25,1936741503
7/20/2005 6:30,1879428997
7/20/2005 6:35,1935763798
7/20/2005 6:40,1767131460
7/20/2005 6:45,1778830830
7/20/2005 6:50,1687689102
7/20/2005 6:55,1646987727
7/20/2005 7:00,1632922857
7/20/2005 7:05,1655617249
7/20/2005 7:10,1587231986
7/20/2005 7:15,1535938757
7/20/2005 7:20,1587082869
7/20/2005 7:25,1507144865
7/20/2005 7:30,1497894008
7/20/2005 7:35,1488406074
7/20/2005 7:40,1468510794
7/20/2005 7:45,1481691825
7/20/2005 7:50,1532909057
7/20/2005 7:55,1505201827
7/20/2005 8:00,1514300436
7/20/2005 8:05,1548700562
7/20/2005 8:10,1506818947
7/20/2005 8:15,1515580347
7/20/2005 8:20,1545062278
7/20/2005 8:25,1567564310
7/20/2005 8:30,1514469691
7/20/2005 8:35,1530014200
7/20/2005 8:40,1468729982
7/20/2005 8:45,1489512873
7/20/2005 8:50,1407509892
7/20/2005 8:55,1374190000
7/20/2005 9:00,1410271712
7/20/2005 9:05,1434615775
7/20/2005 9:10,1486095163
7/20/2005 9:15,1524430742
7/20/2005 9:20,1429960869
7/20/2005 9:25,1416844467
7/20/2005 9:30,1495141672
7/20/2005 9:35,1469942883
7/20/2005 9:40,1455596589
7/20/2005 9:45,1414980875
7/20/2005 9:50,1442712647
7/20/2005 9:55,1371189716
7/20/2005 10:00,1434103578
7/20/2005 10:05,1420042413
7/20/2005 10:10,1391754258
7/20/2005 10:15,1346797916
7/20/2005 10:20,1342926566
7/20/2005 10:25,1359598378
7/20/2005 10:30,1326461596
7/20/2005 10:35,1376431923
7/20/2005 10:40,1374358690
7/20/2005 10:45,1369508142
7/20/2005 10:50,1364473965
7/20/2005 10:55,1390693856
7/20/2005 11:00,1505498212
7/20/2005 11:05,1449941373
7/20/2005 11:10,1459843872
7/20/2005 11:15,1466432564
7/20/2005 11:20,1461148614
7/20/2005 11:25,1504126877
7/20/2005 11:30,1566151688
7/20/2005 11:35,1595937496
7/20/2005 11:40,1594193736
7/20/2005 11:45,1663303212
7/20/2005 11:50,1759360779
7/20/2005 11:55,1704879345
7/20/2005 12:00,1801052870
7/20/2005 12:05,1826101249
7/20/2005 12:10,1915923472
7/20/2005 12:15,1958811289
7/20/2005 12:20,1994134725
7/20/2005 12:25,2093895829
7/20/2005 12:30,2196323446
7/20/2005 12:35,2241633122
7/20/2005 12:40,2398348581
7/20/2005 12:45,2425963702
7/20/2005 12:50,2475513981
7/20/2005 12:55,2604908837
7/20/2005 13:00,2712849594
7/20/2005 13:05,2776675708
7/20/2005 13:10,2945051142
7/20/2005 13:15,2950724445
7/20/2005 13:20,3068963272
7/20/2005 13:25,3293196115
7/20/2005 13:30,3369602033
7/20/2005 13:35,3454727040
7/20/2005 13:40,3534951585
7/20/2005 13:45,3619478938
7/20/2005 13:50,3661652111
7/20/2005 13:55,3762933094
7/20/2005 14:00,3978179214
7/20/2005 14:05,4134214118
7/20/2005 14:10,4124759235
7/20/2005 14:15,4069978467
7/20/2005 14:20,4174614190
7/20/2005 14:25,4304734471
7/20/2005 14:30,4333056244
7/20/2005 14:35,4286175922
7/20/2005 14:40,4447018714
7/20/2005 14:45,4697478739
7/20/2005 14:50,4557933154
7/20/2005 14:55,4669748225
7/20/2005 15:00,4660793569
7/20/2005 15:05,4649404259
7/20/2005 15:10,4477558350
7/20/2005 15:15,4485276692
7/20/2005 15:20,4540554584
7/20/2005 15:25,4680774879
7/20/2005 15:30,4914646463
7/20/2005 15:35,4822537429
7/20/2005 15:40,5085188691
7/20/2005 15:45,5032911002
7/20/2005 15:50,5021427305
7/20/2005 15:55,4996234174
7/20/2005 16:00,5027894355
7/20/2005 16:05,5011360848
7/20/2005 16:10,5108785921
7/20/2005 16:15,5214854534
7/20/2005 16:20,5344021254
7/20/2005 16:25,5361091259
7/20/2005 16:30,5243565275
7/20/2005 16:35,5269255165
7/20/2005 16:40,5136067676
7/20/2005 16:45,5078086418
7/20/2005 16:50,5126774026
7/20/2005 16:55,5115833401
7/20/2005 17:00,5037062144
7/20/2005 17:05,5032290819
7/20/2005 17:10,5175939411
7/20/2005 17:15,5245600800
7/20/2005 17:20,5228174310
7/20/2005 17:25,4928947336
7/20/2005 17:30,5022339818
7/20/2005 17:35,5065103528
7/20/2005 17:40,5247570725
7/20/2005 17:45,5087872124
7/20/2005 17:50,5136274284
7/20/2005 17:55,5265272802
7/20/2005 18:00,5213668375
7/20/2005 18:05,5295412137
7/20/2005 18:10,5337165765
7/20/2005 18:15,5477396927
7/20/2005 18:20,5231616774
7/20/2005 18:25,5033085691
7/20/2005 18:30,5124474851
7/20/2005 18:35,5022001445
7/20/2005 18:40,5115410415
7/20/2005 18:45,5019093216
7/20/2005 18:50,5083933725
7/20/2005 18:55,5168385863
7/20/2005 19:00,5188343266
7/20/2005 19:05,5355617863
7/20/2005 19:10,5329180792
7/20/2005 19:15,5161610058
7/20/2005 19:20,5121906738
7/20/2005 19:25,5171184910
7/20/2005 19:30,5257863021
7/20/2005 19:35,5317193855
7/20/2005 19:40,5229057309
7/20/2005 19:45,5219395828
7/20/2005 19:50,5291626480
7/20/2005 19:55,5229653738
7/20/2005 20:00,5152025050
7/20/2005 20:05,5165141427
7/20/2005 20:10,4954718033
7/20/2005 20:15,5106100961
7/20/2005 20:20,5057096990
7/20/2005 20:25,4941456470
7/20/2005 20:30,4918014726
7/20/2005 20:35,4813485431
7/20/2005 20:40,5045141970
7/20/2005 20:45,4886452900
7/20/2005 20:50,5062083779
7/20/2005 20:55,5086810119
7/20/2005 21:00,5235147992
7/20/2005 21:05,4975179556
7/20/2005 21:10,5026592629
7/20/2005 21:15,4901792433
7/20/2005 21:20,4860377846
7/20/2005 21:25,4878553540
7/20/2005 21:30,4758497255
7/20/2005 21:35,4772722802
7/20/2005 21:40,4842748740
7/20/2005 21:45,4703887707
7/20/2005 21:50,4806195249
7/20/2005 21:55,4516993210
7/20/2005 22:00,4465212209
7/20/2005 22:05,4380437466
7/20/2005 22:10,4292053177
7/20/2005 22:15,4399371392
7/20/2005 22:20,4232842497
7/20/2005 22:25,4215819159
7/20/2005 22:30,5050629513
7/20/2005 22:35,5489417609
7/20/2005 22:40,5360185136
7/20/2005 22:45,5143975965
7/20/2005 22:50,5228220184
7/20/2005 22:55,5084922261
7/20/2005 23:00,4903972560
7/20/2005 23:05,4739394757
7/20/2005 23:10,4899381906
7/20/2005 23:15,4780087708
7/20/2005 23:20,4662787506
7/20/2005 23:25,4558056741
7/20/2005 23:30,4559090274
7/20/2005 23:35,4403929595
7/20/2005 23:40,4262749340
7/20/2005 23:45,4355985787
7/20/2005 23:50,4226338679
7/20/2005 23:55,4152180345
7/21/2005 0:00,4003582822
7/21/2005 0:05,4114780603
7/21/2005 0:10,3984238176
7/21/2005 0:15,3826498221
7/21/2005 0:20,3732243415
7/21/2005 0:25,3577799019
7/21/2005 0:30,3612387275
7/21/2005 0:35,3575636853
7/21/2005 0:40,3533664728
7/21/2005 0:45,3504837635
7/21/2005 0:50,3711174974
7/21/2005 0:55,3611261915
7/21/2005 1:00,3968835503
7/21/2005 1:05,3807405853
7/21/2005 1:10,4175221981
7/21/2005 1:15,3673182360
7/21/2005 1:20,3452493803
7/21/2005 1:25,3431647380
7/21/2005 1:30,3447532784
7/21/2005 1:35,3457334911
7/21/2005 1:40,3362386399
7/21/2005 1:45,3476935007
7/21/2005 1:50,3392810217
7/21/2005 1:55,3322654340
